Unnamed: 0,DATETIMEDATA,PM25,WS,TEMP,RH,WD,stationID
1449.0,2024-01-30 09:00:00,17.2,1,29.0,67.0,167.0,44t
1450.0,2024-01-30 10:00:00,12.7,0,30.0,60.0,148.0,44t
1451.0,2024-01-30 11:00:00,14.9,0,31.0,56.0,193.0,44t
1452.0,2024-01-30 12:00:00,15.3,1,32.0,52.0,198.0,44t
1453.0,2024-01-30 13:00:00,18.9,1,32.0,52.0,166.0,44t
1454.0,2024-01-30 14:00:00,15.8,1,32.0,50.0,188.0,44t
1455.0,2024-01-30 15:00:00,17.4,1,32.0,52.0,184.0,44t
1456.0,2024-01-30 16:00:00,16.3,1,31.0,55.0,139.0,44t
1457.0,2024-01-30 17:00:00,21.5,1,29.0,61.0,130.0,44t
1458.0,2024-01-30 18:00:00,16.4,1,28.0,67.0,131.0,44t
1459.0,2024-01-30 19:00:00,24.0,1,28.0,71.0,120.0,44t
1460.0,2024-01-30 20:00:00,21.0,1,27.0,72.0,120.0,44t
1461.0,2024-01-30 21:00:00,22.1,1,27.0,73.0,121.0,44t
1462.0,2024-01-30 22:00:00,14.7,1,27.0,75.0,117.0,44t
1463.0,2024-01-30 23:00:00,14.3,1,27.0,76.0,118.0,44t
1464.0,2024-01-31 00:00:00,18.0,0,26.0,78.0,113.0,44t
1465.0,2024-01-31 01:00:00,18.7,0,26.0,79.0,107.0,44t
1466.0,2024-01-31 02:00:00,23.7,1,26.0,78.0,108.0,44t
1467.0,2024-01-31 03:00:00,17.1,1,26.0,79.0,114.0,44t
1468.0,2024-01-31 04:00:00,14.8,1,26.0,82.0,112.0,44t
1469.0,2024-01-31 05:00:00,19.8,0,26.0,85.0,108.0,44t
1470.0,2024-01-31 06:00:00,15.8,0,25.0,88.0,107.0,44t
1471.0,2024-01-31 07:00:00,21.7,0,26.0,86.0,108.0,44t
1472.0,2024-01-31 08:00:00,21.2,1,28.0,75.0,110.0,44t
1473.0,2024-01-31 09:00:00,16.1,1,29.0,68.0,127.0,44t
1474.0,2024-01-31 10:00:00,15.0,1,30.0,59.0,164.0,44t
1475.0,2024-01-31 11:00:00,13.3,1,31.0,58.0,164.0,44t
1476.0,2024-01-31 12:00:00,14.0,1,31.0,55.0,189.0,44t
1477.0,2024-01-31 13:00:00,17.4,1,31.0,54.0,184.0,44t
1478.0,2024-01-31 14:00:00,16.3,1,31.0,54.0,161.0,44t
1479.0,2024-01-31 15:00:00,12.9,1,31.0,54.0,180.0,44t
1480.0,2024-01-31 16:00:00,8.2,1,31.0,56.0,153.0,44t
1481.0,2024-01-31 17:00:00,12.6,1,29.0,65.0,153.0,44t
1482.0,2024-01-31 18:00:00,14.5,1,28.0,71.0,150.0,44t
1483.0,2024-01-31 19:00:00,14.7,1,28.0,75.0,117.0,44t
1484.0,2024-01-31 20:00:00,20.0,1,27.0,76.0,119.0,44t
1485.0,2024-01-31 21:00:00,18.7,1,27.0,77.0,118.0,44t
1486.0,2024-01-31 22:00:00,16.7,1,27.0,81.0,108.0,44t
1487.0,2024-01-31 23:00:00,24.3,1,26.0,81.0,111.0,44t
1488.0,2024-02-01 00:00:00,19.6,0,26.0,82.0,110.0,44t
1489.0,2024-02-01 01:00:00,19.2,0,26.0,85.0,108.0,44t
1490.0,2024-02-01 02:00:00,19.0,0,26.0,86.0,106.0,44t
1491.0,2024-02-01 03:00:00,17.8,0,25.0,88.0,111.0,44t
1492.0,2024-02-01 04:00:00,13.8,0,25.0,89.0,116.0,44t
1493.0,2024-02-01 05:00:00,19.7,0,25.0,89.0,114.0,44t
1494.0,2024-02-01 06:00:00,18.0,0,25.0,89.0,105.0,44t
1495.0,2024-02-01 07:00:00,23.9,0,26.0,85.0,105.0,44t
1496.0,2024-02-01 08:00:00,29.9,1,28.0,78.0,111.0,44t
1497.0,2024-02-01 09:00:00,23.5,1,29.0,70.0,121.0,44t
1498.0,2024-02-01 10:00:00,19.5,1,30.0,61.0,142.0,44t
1499.0,2024-02-01 11:00:00,17.8,1,31.0,57.0,171.0,44t
1500.0,2024-02-01 12:00:00,18.9,1,32.0,53.0,160.0,44t
1501.0,2024-02-01 13:00:00,17.5,1,32.0,52.0,171.0,44t
1502.0,2024-02-01 14:00:00,17.9,1,32.0,51.0,164.0,44t
1503.0,2024-02-01 15:00:00,16.7,1,31.0,52.0,167.0,44t
1504.0,2024-02-01 16:00:00,13.1,1,31.0,54.0,166.0,44t
1505.0,2024-02-01 17:00:00,17.8,1,29.0,62.0,135.0,44t
1506.0,2024-02-01 18:00:00,13.0,1,28.0,68.0,126.0,44t
1507.0,2024-02-01 19:00:00,22.5,1,28.0,73.0,117.0,44t
1508.0,2024-02-01 20:00:00,21.9,1,27.0,75.0,113.0,44t
1509.0,2024-02-01 21:00:00,22.3,1,27.0,77.0,111.0,44t
1510.0,2024-02-01 22:00:00,20.7,1,27.0,80.0,113.0,44t
1511.0,2024-02-01 23:00:00,25.6,1,26.0,83.0,109.0,44t
1512.0,2024-02-02 00:00:00,30.9,0,26.0,84.0,109.0,44t
1513.0,2024-02-02 01:00:00,25.9,0,26.0,86.0,108.0,44t
1514.0,2024-02-02 02:00:00,27.4,0,25.0,86.0,107.0,44t
1515.0,2024-02-02 03:00:00,18.4,0,25.0,89.0,105.0,44t
1516.0,2024-02-02 04:00:00,25.1,0,25.0,89.0,105.0,44t
1517.0,2024-02-02 05:00:00,29.3,0,24.0,91.0,103.0,44t
1518.0,2024-02-02 06:00:00,30.1,0,24.0,91.0,104.0,44t
1519.0,2024-02-02 07:00:00,29.6,0,25.0,90.0,105.0,44t
1520.0,2024-02-02 08:00:00,32.4,0,27.0,81.0,109.0,44t
1521.0,2024-02-02 09:00:00,31.8,1,29.0,68.0,113.0,44t
1522.0,2024-02-02 10:00:00,19.3,1,31.0,59.0,127.0,44t
1523.0,2024-02-02 11:00:00,15.8,1,32.0,54.0,169.0,44t
1524.0,2024-02-02 12:00:00,18.4,1,32.0,52.0,191.0,44t
1525.0,2024-02-02 13:00:00,16.5,1,32.0,52.0,172.0,44t
1526.0,2024-02-02 14:00:00,15.0,1,32.0,50.0,141.0,44t
1527.0,2024-02-02 15:00:00,13.6,1,32.0,52.0,168.0,44t
1528.0,2024-02-02 16:00:00,14.4,1,31.0,57.0,153.0,44t
1529.0,2024-02-02 17:00:00,10.7,1,30.0,64.0,158.0,44t
1530.0,2024-02-02 18:00:00,11.9,1,29.0,70.0,116.0,44t
1531.0,2024-02-02 19:00:00,16.7,1,28.0,74.0,122.0,44t
1532.0,2024-02-02 20:00:00,16.7,1,27.0,77.0,116.0,44t
1533.0,2024-02-02 21:00:00,23.6,1,27.0,79.0,116.0,44t
1534.0,2024-02-02 22:00:00,17.3,1,27.0,80.0,110.0,44t
1535.0,2024-02-02 23:00:00,19.4,0,27.0,81.0,110.0,44t
1536.0,2024-02-03 00:00:00,17.2,0,26.0,82.0,109.0,44t
1537.0,2024-02-03 01:00:00,18.6,0,26.0,84.0,108.0,44t
1538.0,2024-02-03 02:00:00,22.2,0,26.0,85.0,107.0,44t
1539.0,2024-02-03 03:00:00,21.9,1,26.0,80.0,117.0,44t
1540.0,2024-02-03 04:00:00,17.3,1,26.0,79.0,116.0,44t
1541.0,2024-02-03 05:00:00,16.1,1,26.0,78.0,114.0,44t
1542.0,2024-02-03 06:00:00,14.6,0,25.0,87.0,107.0,44t
1543.0,2024-02-03 07:00:00,25.8,0,26.0,87.0,108.0,44t
1544.0,2024-02-03 08:00:00,33.8,1,28.0,74.0,111.0,44t
1545.0,2024-02-03 09:00:00,20.5,1,29.0,66.0,124.0,44t
1546.0,2024-02-03 10:00:00,12.5,1,30.0,61.0,134.0,44t
1547.0,2024-02-03 11:00:00,18.8,1,32.0,55.0,138.0,44t
1548.0,2024-02-03 12:00:00,12.9,1,32.0,52.0,164.0,44t
1549.0,2024-02-03 13:00:00,11.3,1,32.0,51.0,148.0,44t
1550.0,2024-02-03 14:00:00,12.0,1,33.0,50.0,149.0,44t
1551.0,2024-02-03 15:00:00,19.2,1,32.0,52.0,167.0,44t
1552.0,2024-02-03 16:00:00,14.1,1,31.0,57.0,186.0,44t
1553.0,2024-02-03 17:00:00,11.9,1,30.0,65.0,188.0,44t
1554.0,2024-02-03 18:00:00,13.1,1,28.0,70.0,182.0,44t
1555.0,2024-02-03 19:00:00,20.9,1,28.0,72.0,140.0,44t
1556.0,2024-02-03 20:00:00,20.2,1,28.0,74.0,119.0,44t
1557.0,2024-02-03 21:00:00,16.8,1,27.0,76.0,112.0,44t
1558.0,2024-02-03 22:00:00,15.5,1,27.0,77.0,111.0,44t
1559.0,2024-02-03 23:00:00,10.5,0,27.0,78.0,107.0,44t
1560.0,2024-02-04 00:00:00,12.7,0,27.0,79.0,108.0,44t
1561.0,2024-02-04 01:00:00,13.0,0,27.0,80.0,106.0,44t
1562.0,2024-02-04 02:00:00,9.9,0,27.0,78.0,100.0,44t
1563.0,2024-02-04 03:00:00,13.2,0,26.0,81.0,96.0,44t
1564.0,2024-02-04 04:00:00,14.2,0,26.0,84.0,100.0,44t
1565.0,2024-02-04 05:00:00,15.7,0,25.0,89.0,107.0,44t
1566.0,2024-02-04 06:00:00,23.3,0,25.0,89.0,103.0,44t
1567.0,2024-02-04 07:00:00,24.0,0,25.0,87.0,107.0,44t
1568.0,2024-02-04 08:00:00,29.4,1,28.0,73.0,110.0,44t
1569.0,2024-02-04 09:00:00,19.3,1,30.0,63.0,95.0,44t
1570.0,2024-02-04 10:00:00,16.4,1,31.0,58.0,109.0,44t
1571.0,2024-02-04 11:00:00,17.4,1,33.0,54.0,121.0,44t
1572.0,2024-02-04 12:00:00,17.2,2,33.0,52.0,122.0,44t
1573.0,2024-02-04 13:00:00,15.4,2,33.0,54.0,137.0,44t
1574.0,2024-02-04 14:00:00,17.6,3,33.0,55.0,140.0,44t
1575.0,2024-02-04 15:00:00,20.5,3,32.0,55.0,145.0,44t
1576.0,2024-02-04 16:00:00,20.7,2,31.0,57.0,140.0,44t
1577.0,2024-02-04 17:00:00,25.7,2,30.0,63.0,138.0,44t
1578.0,2024-02-04 18:00:00,21.7,1,29.0,68.0,128.0,44t
1579.0,2024-02-04 19:00:00,22.7,1,28.0,72.0,128.0,44t
1580.0,2024-02-04 20:00:00,26.5,1,28.0,75.0,112.0,44t
1581.0,2024-02-04 21:00:00,22.9,1,27.0,78.0,111.0,44t
1582.0,2024-02-04 22:00:00,29.1,0,27.0,78.0,107.0,44t
1583.0,2024-02-04 23:00:00,27.4,0,27.0,77.0,108.0,44t
1584.0,2024-02-05 00:00:00,22.2,0,27.0,79.0,106.0,44t
1585.0,2024-02-05 01:00:00,28.9,0,26.0,84.0,102.0,44t
1586.0,2024-02-05 02:00:00,36.0,0,26.0,85.0,99.0,44t
1587.0,2024-02-05 03:00:00,31.0,0,25.0,86.0,102.0,44t
1588.0,2024-02-05 04:00:00,27.9,0,25.0,88.0,100.0,44t
1589.0,2024-02-05 05:00:00,31.2,0,25.0,89.0,102.0,44t
1590.0,2024-02-05 06:00:00,30.2,0,25.0,89.0,101.0,44t
1591.0,2024-02-05 07:00:00,33.8,0,25.0,89.0,113.0,44t
1592.0,2024-02-05 08:00:00,39.3,1,27.0,81.0,106.0,44t
1593.0,2024-02-05 09:00:00,43.4,1,29.0,72.0,116.0,44t
1594.0,2024-02-05 10:00:00,26.9,1,30.0,62.0,124.0,44t
1595.0,2024-02-05 11:00:00,25.3,2,32.0,59.0,124.0,44t
1596.0,2024-02-05 12:00:00,26.8,2,33.0,53.0,130.0,44t
1597.0,2024-02-05 13:00:00,22.0,1,33.0,49.0,139.0,44t
1598.0,2024-02-05 14:00:00,21.4,1,33.0,47.0,159.0,44t
1599.0,2024-02-05 15:00:00,24.6,1,33.0,49.0,147.0,44t
1600.0,2024-02-05 16:00:00,22.5,1,32.0,53.0,134.0,44t
1601.0,2024-02-05 17:00:00,25.3,1,31.0,58.0,149.0,44t
1602.0,2024-02-05 18:00:00,15.0,1,29.0,63.0,123.0,44t
1603.0,2024-02-05 19:00:00,19.5,1,28.0,71.0,113.0,44t
1604.0,2024-02-05 20:00:00,17.4,1,28.0,74.0,109.0,44t
1605.0,2024-02-05 21:00:00,16.3,1,28.0,76.0,112.0,44t
1606.0,2024-02-05 22:00:00,16.0,0,27.0,78.0,111.0,44t
1607.0,2024-02-05 23:00:00,17.4,1,27.0,78.0,114.0,44t
1608.0,2024-02-06 00:00:00,16.4,1,27.0,76.0,119.0,44t
1609.0,2024-02-06 01:00:00,16.4,0,27.0,77.0,103.0,44t
1610.0,2024-02-06 02:00:00,19.8,0,26.0,83.0,101.0,44t
1611.0,2024-02-06 03:00:00,23.1,0,26.0,85.0,103.0,44t
1612.0,2024-02-06 04:00:00,20.7,0,25.0,87.0,104.0,44t
1613.0,2024-02-06 05:00:00,24.0,0,25.0,89.0,106.0,44t
1614.0,2024-02-06 06:00:00,23.4,0,25.0,89.0,106.0,44t
1615.0,2024-02-06 07:00:00,26.3,0,25.0,89.0,107.0,44t
1616.0,2024-02-06 08:00:00,31.0,1,26.0,85.0,111.0,44t
1617.0,2024-02-06 09:00:00,32.9,2,28.0,77.0,120.0,44t
1618.0,2024-02-06 10:00:00,26.2,2,30.0,68.0,126.0,44t
1619.0,2024-02-06 11:00:00,20.3,2,31.0,63.0,126.0,44t
1620.0,2024-02-06 12:00:00,19.5,2,32.0,55.0,131.0,44t
1621.0,2024-02-06 13:00:00,13.5,1,33.0,50.0,159.0,44t
1622.0,2024-02-06 14:00:00,12.9,1,33.0,50.0,173.0,44t
1623.0,2024-02-06 15:00:00,11.1,1,33.0,50.0,148.0,44t
1624.0,2024-02-06 16:00:00,16.4,1,32.0,53.0,166.0,44t
1625.0,2024-02-06 17:00:00,16.4,2,31.0,57.0,128.0,44t
1626.0,2024-02-06 18:00:00,12.5,1,30.0,63.0,125.0,44t
1627.0,2024-02-06 19:00:00,13.9,1,29.0,71.0,115.0,44t
1628.0,2024-02-06 20:00:00,20.0,1,28.0,75.0,113.0,44t
1629.0,2024-02-06 21:00:00,19.3,1,28.0,77.0,111.0,44t
1630.0,2024-02-06 22:00:00,17.7,1,28.0,79.0,112.0,44t
1631.0,2024-02-06 23:00:00,18.8,0,28.0,80.0,107.0,44t
1632.0,2024-02-07 00:00:00,17.1,0,28.0,80.0,105.0,44t
1633.0,2024-02-07 01:00:00,13.3,1,27.0,83.0,105.0,44t
1634.0,2024-02-07 02:00:00,18.8,0,26.0,86.0,103.0,44t
1635.0,2024-02-07 03:00:00,22.5,0,26.0,85.0,94.0,44t
1636.0,2024-02-07 04:00:00,18.2,1,26.0,86.0,95.0,44t
1637.0,2024-02-07 05:00:00,27.0,0,26.0,88.0,101.0,44t
1638.0,2024-02-07 06:00:00,31.5,0,25.0,89.0,99.0,44t
1639.0,2024-02-07 07:00:00,24.8,0,26.0,85.0,100.0,44t
1640.0,2024-02-07 08:00:00,28.4,1,28.0,74.0,119.0,44t
1641.0,2024-02-07 09:00:00,22.3,1,30.0,65.0,122.0,44t
1642.0,2024-02-07 10:00:00,22.5,1,31.0,57.0,120.0,44t
1643.0,2024-02-07 11:00:00,20.3,2,33.0,49.0,136.0,44t
1644.0,2024-02-07 12:00:00,16.9,1,33.0,45.0,165.0,44t
1645.0,2024-02-07 13:00:00,16.7,1,33.0,45.0,160.0,44t
1646.0,2024-02-07 14:00:00,14.9,1,33.0,44.0,137.0,44t
1647.0,2024-02-07 15:00:00,20.5,1,33.0,46.0,153.0,44t
1648.0,2024-02-07 16:00:00,15.6,1,32.0,48.0,175.0,44t
1649.0,2024-02-07 17:00:00,18.5,2,30.0,58.0,134.0,44t
1650.0,2024-02-07 18:00:00,20.0,2,29.0,67.0,126.0,44t
1651.0,2024-02-07 19:00:00,23.1,1,29.0,71.0,115.0,44t
1652.0,2024-02-07 20:00:00,20.3,1,28.0,71.0,109.0,44t
1653.0,2024-02-07 21:00:00,21.1,1,28.0,72.0,111.0,44t
1654.0,2024-02-07 22:00:00,20.9,1,27.0,75.0,111.0,44t
1655.0,2024-02-07 23:00:00,20.4,0,27.0,77.0,110.0,44t
1656.0,2024-02-08 00:00:00,20.8,0,27.0,79.0,105.0,44t
1657.0,2024-02-08 01:00:00,17.0,0,27.0,81.0,100.0,44t
1658.0,2024-02-08 02:00:00,16.2,1,26.0,82.0,95.0,44t
1659.0,2024-02-08 03:00:00,25.8,0,26.0,85.0,96.0,44t
1660.0,2024-02-08 04:00:00,27.2,0,26.0,85.0,94.0,44t
1661.0,2024-02-08 05:00:00,31.1,0,25.0,86.0,100.0,44t
1662.0,2024-02-08 06:00:00,29.7,0,25.0,87.0,100.0,44t
1663.0,2024-02-08 07:00:00,27.8,1,26.0,87.0,107.0,44t
1664.0,2024-02-08 08:00:00,37.5,1,28.0,75.0,102.0,44t
1665.0,2024-02-08 09:00:00,34.1,1,30.0,63.0,102.0,44t
1666.0,2024-02-08 10:00:00,22.6,1,32.0,55.0,118.0,44t
1667.0,2024-02-08 11:00:00,18.8,2,33.0,52.0,123.0,44t
1668.0,2024-02-08 12:00:00,15.3,1,34.0,44.0,141.0,44t
1669.0,2024-02-08 13:00:00,13.9,1,34.0,46.0,163.0,44t
1670.0,2024-02-08 14:00:00,11.4,1,33.0,46.0,152.0,44t
1671.0,2024-02-08 15:00:00,14.8,2,33.0,46.0,149.0,44t
1672.0,2024-02-08 16:00:00,15.2,2,32.0,52.0,137.0,44t
1673.0,2024-02-08 17:00:00,14.1,2,31.0,59.0,141.0,44t
1674.0,2024-02-08 18:00:00,18.2,1,29.0,67.0,137.0,44t
1675.0,2024-02-08 19:00:00,15.7,1,29.0,72.0,119.0,44t
1676.0,2024-02-08 20:00:00,16.4,1,28.0,74.0,114.0,44t
1677.0,2024-02-08 21:00:00,18.1,1,28.0,76.0,112.0,44t
1678.0,2024-02-08 22:00:00,18.9,1,28.0,77.0,109.0,44t
1679.0,2024-02-08 23:00:00,24.4,1,28.0,77.0,107.0,44t
1680.0,2024-02-09 00:00:00,20.9,0,27.0,76.0,103.0,44t
1681.0,2024-02-09 01:00:00,13.3,0,27.0,81.0,101.0,44t
1682.0,2024-02-09 02:00:00,18.8,0,27.0,83.0,104.0,44t
1683.0,2024-02-09 03:00:00,18.1,0,27.0,83.0,101.0,44t
1684.0,2024-02-09 04:00:00,24.1,0,26.0,84.0,103.0,44t
1685.0,2024-02-09 05:00:00,28.6,0,26.0,87.0,105.0,44t
1686.0,2024-02-09 06:00:00,31.8,0,26.0,87.0,100.0,44t
1687.0,2024-02-09 07:00:00,27.5,0,26.0,83.0,103.0,44t
1688.0,2024-02-09 08:00:00,31.5,1,29.0,72.0,115.0,44t
1689.0,2024-02-09 09:00:00,20.7,1,30.0,67.0,123.0,44t
1690.0,2024-02-09 10:00:00,24.7,1,31.0,63.0,133.0,44t
1691.0,2024-02-09 11:00:00,28.8,1,32.0,56.0,136.0,44t
1692.0,2024-02-09 12:00:00,27.4,1,33.0,51.0,137.0,44t
1693.0,2024-02-09 13:00:00,28.6,1,33.0,50.0,170.0,44t
1694.0,2024-02-09 14:00:00,28.5,1,33.0,50.0,200.0,44t
1695.0,2024-02-09 15:00:00,28.4,1,33.0,49.0,166.0,44t
1696.0,2024-02-09 16:00:00,16.4,1,32.0,53.0,154.0,44t
1697.0,2024-02-09 17:00:00,23.8,1,30.0,56.0,175.0,44t
1698.0,2024-02-09 18:00:00,18.1,1,29.0,64.0,131.0,44t
1699.0,2024-02-09 19:00:00,16.4,1,28.0,66.0,203.0,44t
1700.0,2024-02-09 20:00:00,19.2,1,28.0,67.0,172.0,44t
1701.0,2024-02-09 21:00:00,16.9,1,28.0,67.0,140.0,44t
1702.0,2024-02-09 22:00:00,18.3,1,28.0,69.0,119.0,44t
1703.0,2024-02-09 23:00:00,19.4,1,28.0,70.0,112.0,44t
1704.0,2024-02-10 00:00:00,16.2,1,27.0,70.0,105.0,44t
1705.0,2024-02-10 01:00:00,16.2,1,27.0,71.0,101.0,44t
1706.0,2024-02-10 02:00:00,15.1,0,26.0,73.0,95.0,44t
1707.0,2024-02-10 03:00:00,18.2,0,26.0,76.0,98.0,44t
1708.0,2024-02-10 04:00:00,18.5,0,26.0,79.0,97.0,44t
1709.0,2024-02-10 05:00:00,22.3,1,26.0,76.0,105.0,44t
1710.0,2024-02-10 06:00:00,21.4,0,25.0,84.0,103.0,44t
1711.0,2024-02-10 07:00:00,22.2,1,26.0,80.0,107.0,44t
1712.0,2024-02-10 08:00:00,25.1,1,28.0,70.0,105.0,44t
1713.0,2024-02-10 09:00:00,21.4,1,29.0,65.0,125.0,44t
1714.0,2024-02-10 10:00:00,24.8,1,31.0,58.0,159.0,44t
1715.0,2024-02-10 11:00:00,17.7,1,32.0,55.0,184.0,44t
1716.0,2024-02-10 12:00:00,15.6,1,32.0,52.0,231.0,44t
1717.0,2024-02-10 13:00:00,17.3,1,33.0,51.0,216.0,44t
1718.0,2024-02-10 14:00:00,14.9,1,33.0,50.0,220.0,44t
1719.0,2024-02-10 15:00:00,15.9,1,33.0,51.0,195.0,44t
1720.0,2024-02-10 16:00:00,17.6,1,32.0,54.0,203.0,44t
1721.0,2024-02-10 17:00:00,20.9,1,31.0,57.0,168.0,44t
1722.0,2024-02-10 18:00:00,17.0,1,29.0,64.0,200.0,44t
1723.0,2024-02-10 19:00:00,18.1,1,29.0,65.0,159.0,44t
1724.0,2024-02-10 20:00:00,26.2,1,29.0,65.0,132.0,44t
1725.0,2024-02-10 21:00:00,25.1,1,28.0,65.0,136.0,44t
1726.0,2024-02-10 22:00:00,24.6,1,28.0,67.0,106.0,44t
1727.0,2024-02-10 23:00:00,25.0,1,28.0,69.0,96.0,44t
1728.0,2024-02-11 00:00:00,22.7,1,28.0,71.0,110.0,44t
1729.0,2024-02-11 01:00:00,24.4,1,27.0,71.0,107.0,44t
1730.0,2024-02-11 02:00:00,22.5,1,28.0,68.0,121.0,44t
1731.0,2024-02-11 03:00:00,21.0,1,27.0,67.0,110.0,44t
1732.0,2024-02-11 04:00:00,18.9,1,27.0,72.0,92.0,44t
1733.0,2024-02-11 05:00:00,16.2,1,27.0,71.0,81.0,44t
1734.0,2024-02-11 06:00:00,15.4,1,27.0,71.0,85.0,44t
1735.0,2024-02-11 07:00:00,19.0,1,27.0,67.0,86.0,44t
1736.0,2024-02-11 08:00:00,22.2,1,28.0,64.0,121.0,44t
1737.0,2024-02-11 09:00:00,21.7,1,29.0,60.0,139.0,44t
1738.0,2024-02-11 10:00:00,25.1,0,30.0,56.0,222.0,44t
1739.0,2024-02-11 11:00:00,18.2,1,31.0,53.0,228.0,44t
1740.0,2024-02-11 12:00:00,18.2,2,32.0,48.0,239.0,44t
1741.0,2024-02-11 13:00:00,16.8,2,32.0,47.0,245.0,44t
1742.0,2024-02-11 14:00:00,17.7,2,32.0,46.0,238.0,44t
1743.0,2024-02-11 15:00:00,19.5,1,32.0,50.0,219.0,44t
1744.0,2024-02-11 16:00:00,21.5,1,31.0,52.0,235.0,44t
1745.0,2024-02-11 17:00:00,19.3,1,30.0,57.0,218.0,44t
1746.0,2024-02-11 18:00:00,17.2,1,29.0,62.0,171.0,44t
1747.0,2024-02-11 19:00:00,18.8,1,28.0,63.0,160.0,44t
1748.0,2024-02-11 20:00:00,16.4,1,28.0,63.0,141.0,44t
1749.0,2024-02-11 21:00:00,16.4,1,28.0,63.0,146.0,44t
1750.0,2024-02-11 22:00:00,20.2,1,28.0,64.0,128.0,44t
1751.0,2024-02-11 23:00:00,24.0,1,28.0,67.0,110.0,44t
1752.0,2024-02-12 00:00:00,20.7,1,27.0,68.0,112.0,44t
1753.0,2024-02-12 01:00:00,22.2,1,27.0,70.0,92.0,44t
1754.0,2024-02-12 02:00:00,22.6,1,27.0,70.0,88.0,44t
1755.0,2024-02-12 03:00:00,21.5,1,27.0,70.0,109.0,44t
1756.0,2024-02-12 04:00:00,18.7,1,27.0,71.0,93.0,44t
1757.0,2024-02-12 05:00:00,20.6,1,26.0,72.0,106.0,44t
1758.0,2024-02-12 06:00:00,21.4,1,26.0,72.0,103.0,44t
1759.0,2024-02-12 07:00:00,25.9,1,27.0,70.0,75.0,44t
1760.0,2024-02-12 08:00:00,27.8,1,28.0,69.0,101.0,44t
1761.0,2024-02-12 09:00:00,24.5,1,29.0,65.0,136.0,44t
1762.0,2024-02-12 10:00:00,19.3,1,30.0,56.0,230.0,44t
1763.0,2024-02-12 11:00:00,21.9,1,31.0,52.0,225.0,44t
1764.0,2024-02-12 12:00:00,22.8,1,32.0,49.0,225.0,44t
1765.0,2024-02-12 13:00:00,20.8,1,32.0,47.0,226.0,44t
1766.0,2024-02-12 14:00:00,19.3,2,32.0,48.0,241.0,44t
1767.0,2024-02-12 15:00:00,19.7,2,31.0,49.0,241.0,44t
1768.0,2024-02-12 16:00:00,17.1,1,31.0,52.0,205.0,44t
1769.0,2024-02-12 17:00:00,22.2,1,30.0,57.0,230.0,44t
1770.0,2024-02-12 18:00:00,20.7,1,28.0,63.0,198.0,44t
1771.0,2024-02-12 19:00:00,22.2,1,28.0,65.0,205.0,44t
1772.0,2024-02-12 20:00:00,20.5,1,28.0,67.0,193.0,44t
1773.0,2024-02-12 21:00:00,20.2,1,28.0,69.0,207.0,44t
1774.0,2024-02-12 22:00:00,21.1,1,27.0,70.0,170.0,44t
1775.0,2024-02-12 23:00:00,22.5,2,27.0,71.0,211.0,44t
1776.0,2024-02-13 00:00:00,25.1,1,27.0,72.0,215.0,44t
1777.0,2024-02-13 01:00:00,22.3,1,27.0,70.0,214.0,44t
1778.0,2024-02-13 02:00:00,16.2,1,27.0,67.0,201.0,44t
1779.0,2024-02-13 03:00:00,19.2,1,27.0,68.0,123.0,44t
1780.0,2024-02-13 04:00:00,16.5,1,27.0,73.0,104.0,44t
1781.0,2024-02-13 05:00:00,17.3,1,27.0,73.0,115.0,44t
1782.0,2024-02-13 06:00:00,20.0,1,26.0,75.0,115.0,44t
1783.0,2024-02-13 07:00:00,25.8,1,27.0,75.0,124.0,44t
1784.0,2024-02-13 08:00:00,22.2,1,28.0,70.0,105.0,44t
1785.0,2024-02-13 09:00:00,22.3,1,29.0,66.0,140.0,44t
1786.0,2024-02-13 10:00:00,18.0,1,30.0,60.0,148.0,44t
1787.0,2024-02-13 11:00:00,21.1,1,31.0,53.0,176.0,44t
1788.0,2024-02-13 12:00:00,21.2,1,32.0,51.0,209.0,44t
1789.0,2024-02-13 13:00:00,20.2,1,32.0,52.0,204.0,44t
1790.0,2024-02-13 14:00:00,19.0,1,32.0,52.0,196.0,44t
1791.0,2024-02-13 15:00:00,15.3,1,31.0,56.0,172.0,44t
1792.0,2024-02-13 16:00:00,18.0,1,30.0,58.0,210.0,44t
1793.0,2024-02-13 17:00:00,19.5,1,29.0,60.0,175.0,44t
1794.0,2024-02-13 18:00:00,20.6,1,29.0,65.0,158.0,44t
1795.0,2024-02-13 19:00:00,25.6,1,28.0,69.0,141.0,44t
1796.0,2024-02-13 20:00:00,19.2,1,28.0,70.0,131.0,44t
1797.0,2024-02-13 21:00:00,18.3,1,28.0,68.0,133.0,44t
1798.0,2024-02-13 22:00:00,17.2,1,28.0,70.0,134.0,44t
1799.0,2024-02-13 23:00:00,15.8,1,28.0,71.0,125.0,44t
1800.0,2024-02-14 00:00:00,18.7,1,28.0,71.0,125.0,44t
1801.0,2024-02-14 01:00:00,21.5,1,27.0,77.0,113.0,44t
1802.0,2024-02-14 02:00:00,15.2,1,26.0,84.0,116.0,44t
1803.0,2024-02-14 03:00:00,13.8,1,27.0,80.0,141.0,44t
1804.0,2024-02-14 04:00:00,13.3,1,26.0,83.0,123.0,44t
1805.0,2024-02-14 05:00:00,12.3,1,26.0,79.0,179.0,44t
